	False_0	False_1	False_2	False_3	False_4	True_0	True_1	True_2	True_3	True_4
0	0.01171875	0.17828773168578993	0.1829826166514181	0.10854503464203236	0.24579831932773108	0.015873015873015872	0.13555787278415019	0.042363433667781496	0.1413562559694365	0.15924170616113745
1	0.004484304932735426	0.11214953271028037	0.11346153846153845	0.10317460317460317	0.13345864661654136	0.01	0.0768409818569904	0.07942973523421588	0.14119922630560927	0.08219178082191782
2	0.0	0.07035175879396985	0.15004935834155972	0.08122941822173435	0.10568295114656032	0.007339449541284404	0.11016949152542373	0.05430932703659977	0.12097560975609757	0.17407757805108798
3	0.004705882352941176	0.15693430656934307	0.2393013100436681	0.2336244541484716	0.24363636363636362	0.0202020202020202	0.13141683778234087	0.15879017013232513	0.10322580645161289	0.15028901734104047
4	0.024948024948024946	0.19833178869323448	0.14918414918414918	0.13184584178498987	0.20081135902636918	0.05291005291005291	0.1026694045174538	0.1344860710854947	0.1858736059479554	0.1835032437442076
