	False_0	False_1	False_2	False_3	False_4
0	0.5660377358490566	0.5330396475770924	0.5103305785123967	0.5698447893569845	0.5430752453653217
1	0.6558823529411765	0.6357039187227865	0.5724465558194775	0.6372413793103447	0.583732057416268
2	0.6562091503267975	0.6165413533834586	0.6216216216216216	0.5802047781569966	0.5671641791044776
3	0.6299019607843137	0.5828571428571427	0.5879682179341656	0.5766590389016019	0.5954922894424672
4	0.6463768115942029	0.6281208935611039	0.6071428571428572	0.5731707317073171	0.6044678055190538
