	False_0	False_1	False_2	False_3	False_4
0	0.5385996409335727	0.48827106863596875	0.4918032786885246	0.48228176318063964	0.4918872758326217
1	0.5292740046838408	0.5180840664711632	0.5325842696629214	0.5088536812674743	0.5120147874306838
2	0.5481798715203426	0.5077081192189106	0.5863596102745793	0.5355731225296443	0.47867711053089645
3	0.5779543197616683	0.5092936802973977	0.5208333333333334	0.5279850746268656	0.5371329879101899
4	0.5087108013937282	0.4584717607973422	0.4790174002047083	0.49681528662420377	0.5239043824701195
