	False_0	False_1	False_2	False_3	False_4	False_5	False_6	False_7	False_8	True_0	True_1	True_2	True_3	True_4	True_5	True_6	True_7	True_8
0	0.5765199161425576	0.5526057030481809	0.5421455938697317	0.551848512173129	0.559322033898305	0.55	0.5509641873278236	0.5511363636363635	0.5527015057573075	0.5708699902248289	0.5535390199637024	0.5490909090909092	0.5515418502202644	0.5546522131887985	0.5524663677130045	0.5517857142857143	0.5524156791248861	0.543231441048035
1	0.5162162162162162	0.5710627400768247	0.5880893300248139	0.515625	0.5091258405379442	0.5347490347490347	0.5428015564202334	0.538160469667319	0.5332086061739943	0.5544303797468354	0.5903614457831325	0.6002344665885111	0.5144454799627213	0.5093632958801498	0.5304592314901593	0.5306122448979591	0.5319548872180451	0.5254691689008043
2	0.5641025641025642	0.5909617612977984	0.5953693495038589	0.5469767441860465	0.5429104477611941	0.5637209302325582	0.5566820276497696	0.5582255083179298	0.5456171735241503	0.580046403712297	0.5867507886435331	0.5803108808290154	0.5412186379928315	0.5424954792043399	0.539366515837104	0.5495093666369313	0.5532302092811647	0.5414847161572052
3	0.6324582338902147	0.5846817691477886	0.5832449628844115	0.5587419056429234	0.5562913907284768	0.5695488721804511	0.5617342130065974	0.5686839577329491	0.5532302092811647	0.6290322580645161	0.5842931937172774	0.5836820083682007	0.5540417801998184	0.5592417061611374	0.5668246445497631	0.5623242736644798	0.5686653771760154	0.5610859728506787
4	0.5206611570247934	0.5602923264311814	0.576555023923445	0.5337361530715006	0.5300713557594291	0.5473251028806584	0.5402650356778796	0.5424083769633508	0.542502387774594	0.5495376486129459	0.574052812858783	0.5799769850402762	0.5194552529182879	0.5310274669379451	0.5474974463738509	0.5518630412890232	0.5642633228840126	0.5298013245033112
