f_score,recall,accuracy,model,precision,mets,prompt,img,shots,ent_met_person0_promptTrue,acc_met_person0_promptTrue,ent_met_person1_promptTrue,acc_met_person1_promptTrue,ent_met_person2_promptTrue,acc_met_person2_promptTrue,ent_met_person3_promptTrue,acc_met_person3_promptTrue,ent_met_person4_promptTrue,acc_met_person4_promptTrue,ent_met_person0_promptFalse,acc_met_person0_promptFalse,ent_met_person1_promptFalse,acc_met_person1_promptFalse,ent_met_person2_promptFalse,acc_met_person2_promptFalse,ent_met_person3_promptFalse,acc_met_person3_promptFalse,ent_met_person4_promptFalse,acc_met_person4_promptFalse,ent_met_misceallonous0_promptTrue,acc_met_misceallonous0_promptTrue,ent_met_misceallonous1_promptTrue,acc_met_misceallonous1_promptTrue,ent_met_misceallonous2_promptTrue,acc_met_misceallonous2_promptTrue,ent_met_misceallonous3_promptTrue,acc_met_misceallonous3_promptTrue,ent_met_misceallonous4_promptTrue,acc_met_misceallonous4_promptTrue,ent_met_misceallonous0_promptFalse,acc_met_misceallonous0_promptFalse,ent_met_misceallonous1_promptFalse,acc_met_misceallonous1_promptFalse,ent_met_misceallonous2_promptFalse,acc_met_misceallonous2_promptFalse,ent_met_misceallonous3_promptFalse,acc_met_misceallonous3_promptFalse,ent_met_misceallonous4_promptFalse,acc_met_misceallonous4_promptFalse,ent_met_organization0_promptTrue,acc_met_organization0_promptTrue,ent_met_organization1_promptTrue,acc_met_organization1_promptTrue,ent_met_organization2_promptTrue,acc_met_organization2_promptTrue,ent_met_organization3_promptTrue,acc_met_organization3_promptTrue,ent_met_organization4_promptTrue,acc_met_organization4_promptTrue,ent_met_organization0_promptFalse,acc_met_organization0_promptFalse,ent_met_organization1_promptFalse,acc_met_organization1_promptFalse,ent_met_organization2_promptFalse,acc_met_organization2_promptFalse,ent_met_organization3_promptFalse,acc_met_organization3_promptFalse,ent_met_organization4_promptFalse,acc_met_organization4_promptFalse,ent_met_location0_promptTrue,acc_met_location0_promptTrue,ent_met_location1_promptTrue,acc_met_location1_promptTrue,ent_met_location2_promptTrue,acc_met_location2_promptTrue,ent_met_location3_promptTrue,acc_met_location3_promptTrue,ent_met_location4_promptTrue,acc_met_location4_promptTrue,ent_met_location0_promptFalse,acc_met_location0_promptFalse,ent_met_location1_promptFalse,acc_met_location1_promptFalse,ent_met_location2_promptFalse,acc_met_location2_promptFalse,ent_met_location3_promptFalse,acc_met_location3_promptFalse,ent_met_location4_promptFalse,acc_met_location4_promptFalse,ent_met_none0_promptTrue,acc_met_none0_promptTrue,ent_met_none1_promptTrue,acc_met_none1_promptTrue,ent_met_none2_promptTrue,acc_met_none2_promptTrue,ent_met_none3_promptTrue,acc_met_none3_promptTrue,ent_met_none4_promptTrue,acc_met_none4_promptTrue,ent_met_none0_promptFalse,acc_met_none0_promptFalse,ent_met_none1_promptFalse,acc_met_none1_promptFalse,ent_met_none2_promptFalse,acc_met_none2_promptFalse,ent_met_none3_promptFalse,acc_met_none3_promptFalse,ent_met_none4_promptFalse,acc_met_none4_promptFalse,f_score0_promptFalse,f_score4_promptFalse,f_score2_promptFalse,f_score3_promptFalse,f_score1_promptFalse
0.03760282021151586,0.032388663967611336,0.32592592592592595,opt-2.7b,0.04481792717086835,16-478-380-341,4_prompt,False,1,,,,,,,,,,,,,,,,,,,182,4,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,8,,,,,,,,,,,,,,,,,,,199,4,,,,,,,,,,,,,,,,,,,615,380,,0.03760282021151586,,,
0.00617283950617284,0.0034542314335060447,0.4699588477366255,opt-2.7b,0.028985507246376812,2-577-569-67,4_prompt,False,0,,,,,,,,,,,,,,,,,,,182,1,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,1,,,,,,,,,,,,,,,,,,,199,0,,,,,,,,,,,,,,,,,,,615,569,,0.00617283950617284,,,
0.010256410256410256,0.0076045627376425855,0.36460905349794237,opt-2.7b,0.015748031496062992,4-522-439-250,2_prompt,False,5,,,,,,,,,,,,,,,182,2,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,0,,,,,,,,,,,,,,,,,,,199,2,,,,,,,,,,,,,,,,,,,615,439,,,,,,,0.010256410256410256,,
0.01785714285714286,0.016666666666666666,0.2757201646090535,opt-2.7b,0.019230769230769232,8-472-327-408,2_prompt,False,4,,,,,,,,,,,,,,,182,1,,,,,,,,,,,,,,,,,,,79,3,,,,,,,,,,,,,,,,,,,140,1,,,,,,,,,,,,,,,,,,,199,3,,,,,,,,,,,,,,,,,,,615,327,,,,,,,0.01785714285714286,,
0.07658643326039388,0.07142857142857142,0.30534979423868314,opt-2.7b,0.08254716981132075,35-455-336-389,2_prompt,False,3,,,,,,,,,,,,,,,182,4,,,,,,,,,,,,,,,,,,,79,3,,,,,,,,,,,,,,,,,,,140,16,,,,,,,,,,,,,,,,,,,199,12,,,,,,,,,,,,,,,,,,,615,336,,,,,,,0.07658643326039388,,
0.038876889848812095,0.0375,0.2674897119341564,opt-2.7b,0.04035874439461883,18-462-307-428,2_prompt,False,2,,,,,,,,,,,,,,,182,8,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,2,,,,,,,,,,,,,,,,,,,199,8,,,,,,,,,,,,,,,,,,,615,307,,,,,,,0.038876889848812095,,
0.02666666666666667,0.024844720496894408,0.27901234567901234,opt-2.7b,0.02877697841726619,12-471-327-405,2_prompt,False,1,,,,,,,,,,,,,,,182,2,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,7,,,,,,,,,,,,,,,,,,,199,3,,,,,,,,,,,,,,,,,,,615,327,,,,,,,0.02666666666666667,,
0.0249609984399376,0.013793103448275862,0.48559670781893005,opt-2.7b,0.13114754098360656,8-572-582-53,2_prompt,False,0,,,,,,,,,,,,,,,182,1,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,6,,,,,,,,,,,,,,,,,,,199,1,,,,,,,,,,,,,,,,,,,615,582,,,,,,,0.0249609984399376,,
0.025171624713958812,0.021912350597609563,0.29876543209876544,opt-2.7b,0.02956989247311828,11-491-352-361,3_prompt,False,5,,,,,,,,,,,,,,,,,182,2,,,,,,,,,,,,,,,,,,,79,3,,,,,,,,,,,,,,,,,,,140,2,,,,,,,,,,,,,,,,,,,199,4,,,,,,,,,,,,,,,,,,,615,352,,,,,,0.025171624713958812,
0.06292134831460673,0.05363984674329502,0.3135802469135803,opt-2.7b,0.07608695652173914,28-494-353-340,3_prompt,False,4,,,,,,,,,,,,,,,,,182,2,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,12,,,,,,,,,,,,,,,,,,,199,14,,,,,,,,,,,,,,,,,,,615,353,,,,,,0.06292134831460673,
0.07150837988826815,0.061420345489443376,0.3160493827160494,opt-2.7b,0.0855614973262032,32-489-352-342,3_prompt,False,3,,,,,,,,,,,,,,,,,182,2,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,13,,,,,,,,,,,,,,,,,,,199,17,,,,,,,,,,,,,,,,,,,615,352,,,,,,0.07150837988826815,
0.04077010192525481,0.03734439834024896,0.302880658436214,opt-2.7b,0.04488778054862843,18-464-350-383,3_prompt,False,2,,,,,,,,,,,,,,,,,182,3,,,,,,,,,,,,,,,,,,,79,3,,,,,,,,,,,,,,,,,,,140,9,,,,,,,,,,,,,,,,,,,199,3,,,,,,,,,,,,,,,,,,,615,350,,,,,,0.04077010192525481,
0.03053435114503817,0.029288702928870293,0.2683127572016461,opt-2.7b,0.03189066059225513,14-464-312-425,3_prompt,False,1,,,,,,,,,,,,,,,,,182,2,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,7,,,,,,,,,,,,,,,,,,,199,5,,,,,,,,,,,,,,,,,,,615,312,,,,,,0.03053435114503817,
0.009375,0.0050933786078098476,0.47818930041152263,opt-2.7b,0.058823529411764705,3-586-578-48,3_prompt,False,0,,,,,,,,,,,,,,,,,182,1,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,2,,,,,,,,,,,,,,,,,,,199,0,,,,,,,,,,,,,,,,,,,615,578,,,,,,0.009375,
0.0761904761904762,0.06153846153846154,0.36131687242798355,opt-2.7b,0.1,32-488-407-288,1_prompt,False,5,,,,,,,,,,,,,182,4,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,19,,,,,,,,,,,,,,,,,,,199,9,,,,,,,,,,,,,,,,,,,615,407,,,,,,,,,,,0.0761904761904762
0.01008827238335435,0.007692307692307693,0.35390946502057613,opt-2.7b,0.014652014652014652,4-516-426-269,1_prompt,False,4,,,,,,,,,,,,,182,2,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,0,,,,,,,,,,,,,,,,,,,199,2,,,,,,,,,,,,,,,,,,,615,426,,,,,,,,,,,0.01008827238335435
0.02237136465324385,0.02092050209205021,0.2806584362139918,opt-2.7b,0.02403846153846154,10-468-331-406,1_prompt,False,3,,,,,,,,,,,,,182,3,,,,,,,,,,,,,,,,,,,79,3,,,,,,,,,,,,,,,,,,,140,2,,,,,,,,,,,,,,,,,,,199,2,,,,,,,,,,,,,,,,,,,615,331,,,,,,,,,,,0.02237136465324385
0.030150753768844223,0.02321083172147002,0.36460905349794237,opt-2.7b,0.043010752688172046,12-505-431-267,1_prompt,False,2,,,,,,,,,,,,,182,3,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,6,,,,,,,,,,,,,,,,,,,199,3,,,,,,,,,,,,,,,,,,,615,431,,,,,,,,,,,0.030150753768844223
0.013729977116704805,0.012295081967213115,0.2905349794238683,opt-2.7b,0.015544041450777202,6-482-347-380,1_prompt,False,1,,,,,,,,,,,,,182,2,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,1,,,,,,,,,,,,,,,,,,,199,3,,,,,,,,,,,,,,,,,,,615,347,,,,,,,,,,,0.013729977116704805
0.012195121951219513,0.006993006993006993,0.4666666666666667,opt-2.7b,0.047619047619047616,4-568-563-80,1_prompt,False,0,,,,,,,,,,,,,182,1,,,,,,,,,,,,,,,,,,,79,0,,,,,,,,,,,,,,,,,,,140,2,,,,,,,,,,,,,,,,,,,199,1,,,,,,,,,,,,,,,,,,,615,563,,,,,,,,,,,0.012195121951219513
