	False_0	False_1	False_2	False_3	False_4
0	0.5243296921549154	0.4797178130511464	0.49007765314926655	0.5285067873303168	0.520814880425155
1	0.4567126725219574	0.5045454545454545	0.5702127659574469	0.5245579567779961	0.5206703910614524
2	0.4852767962308598	0.538293216630197	0.5697211155378487	0.47697974217311234	0.5048923679060666
3	0.5513392857142857	0.57396449704142	0.5339366515837104	0.5211538461538462	0.5140640155189137
4	0.4370179948586118	0.518435754189944	0.48808172531214533	0.5184404636459432	0.5210084033613445
