	False_0	False_1	False_2	False_3	False_4	True_0	True_1	True_2	True_3	True_4
0	0.03264094955489614	0.2081850533807829	0.21939275220372184	0.15889029003783103	0.19334719334719336	0.02912621359223301	0.17613636363636365	0.1725490196078431	0.060240963855421686	0.11255411255411255
1	0.011412268188302424	0.19646365422396853	0.08009708737864077	0.12028301886792453	0.19135802469135801	0.019746121297602257	0.12323232323232321	0.05533596837944664	0.1207897793263647	0.194884287454324
2	0.003179650238473768	0.19151036525172754	0.15869311551925322	0.22703818369453047	0.22882882882882882	0.008849557522123892	0.1405295315682281	0.05405405405405406	0.18083961248654468	0.09112709832134291
3	0.06349206349206349	0.20147874306839186	0.05066666666666667	0.12154696132596683	0.13987473903966596	0.053208137715179966	0.19327731092436973	0.028205128205128206	0.2087912087912088	0.07204968944099378
4	0.0653061224489796	0.06075949367088608	0.08997429305912596	0.125	0.25774225774225773	0.06470588235294118	0.135706340378198	0.0807061790668348	0.1825813221406086	0.2512873326467559
