	False_0	False_1	False_2	False_3	False_4	False_5	False_6	False_7	False_8
0	0.0	0.09696969696969698	0.11507936507936509	0.11644535240040858	0.11703239289446185	0.09825997952917093	0.11040723981900452	0.09990917347865579	0.10486177311725452
1	0.006711409395973153	0.10429447852760737	0.12365591397849462	0.10206896551724137	0.11366711772665765	0.090014064697609	0.11441647597254005	0.08695652173913045	0.09302325581395347
2	0.0	0.108843537414966	0.12755716004813478	0.09677419354838708	0.1015625	0.09408194233687406	0.0968096809680968	0.08111533586818757	0.0980810234541578
3	0.0	0.12254901960784313	0.14285714285714285	0.1333333333333333	0.15519399249061328	0.1278825995807128	0.09874326750448832	0.12474849094567404	0.1242124212421242
4	0.0	0.1276595744680851	0.14982164090368608	0.154776299879081	0.15538847117794485	0.1318435754189944	0.11981566820276499	0.14792299898682879	0.1337448559670782
