	False_0	False_1	False_2	False_3	False_4
0	0.031294452347083924	0.21165919282511209	0.2060164083865087	0.1528925619834711	0.1509433962264151
1	0.019184652278177457	0.15824594852240226	0.21755027422303475	0.08571428571428572	0.26615969581749055
2	0.010139416983523447	0.13756613756613756	0.0234375	0.17997977755308395	0.19821605550049554
3	0.03145478374836173	0.03291139240506329	0.2254025044722719	0.09876543209876543	0.19547325102880658
4	0.04773869346733668	0.20358152686145142	0.11856823266219238	0.10538922155688621	0.2254901960784314
