	False_0	False_1	False_2	False_3	False_4
0	0.4592274678111588	0.3556851311953353	0.4444444444444445	0.45148514851485144	0.4832089552238806
1	0.6683804627249358	0.5682819383259912	0.5791245791245792	0.6229508196721312	0.562632696390658
2	0.6395348837209301	0.5671321160042965	0.56957928802589	0.5731343283582089	0.5486381322957199
3	0.6195652173913044	0.550253807106599	0.5823834196891192	0.5879873551106428	0.5484496124031008
4	0.6361386138613863	0.598331346841478	0.5572687224669605	0.6105990783410139	0.567769477054429
