	False_0	False_1	False_2	False_3	False_4	False_5	False_6	False_7	False_8	True_0	True_1	True_2	True_3	True_4	True_5	True_6	True_7	True_8
0	0.5955204216073781	0.6031331592689295	0.5997458703939008	0.594059405940594	0.5987261146496815	0.5997458703939008	0.5934343434343434	0.5368536853685368	0.552119129438717	0.597544338335607	0.5834363411619284	0.5925	0.5867970660146699	0.5866336633663367	0.5916561314791402	0.5853051058530511	0.5282215122470714	0.5375139977603584
1	0.5417322834645669	0.5925925925925927	0.6005586592178771	0.6010928961748634	0.6077032810271041	0.6085714285714287	0.6115702479338844	0.5217391304347826	0.5232558139534883	0.5460122699386504	0.606060606060606	0.6149425287356322	0.6232294617563738	0.6164772727272728	0.6191155492154066	0.6072423398328691	0.5341040462427746	0.5506555423122765
2	0.5994318181818181	0.6114819759679573	0.6161879895561357	0.6122448979591836	0.612565445026178	0.6059817945383615	0.5984654731457799	0.53475935828877	0.5494994438264739	0.6101694915254237	0.5992010652463382	0.6215139442231075	0.6211340206185567	0.6157826649417852	0.6183699870633893	0.6073697585768741	0.5300429184549357	0.5456545654565457
3	0.6265734265734265	0.6074270557029178	0.6229946524064172	0.6126126126126126	0.6167979002624672	0.6125654450261779	0.6088082901554404	0.5404814004376368	0.548931383577053	0.6401137980085349	0.5918367346938775	0.6137566137566138	0.618798955613577	0.6113306982872201	0.618229854689564	0.6088082901554404	0.5373781148429035	0.5476992143658809
4	0.5187601957585644	0.6014184397163121	0.5921787709497207	0.5842391304347826	0.5810055865921788	0.5820689655172414	0.5864864864864864	0.5285714285714286	0.5415162454873647	0.4991735537190082	0.590027700831025	0.602510460251046	0.6043956043956044	0.6041379310344828	0.6091794158553547	0.6019151846785226	0.5489260143198091	0.5735475896168108
