	False_0	False_1	False_2	False_3	False_4	False_5	False_6	False_7	False_8
0	0.49464668094218406	0.47368421052631576	0.4808743169398907	0.48437499999999994	0.49887640449438203	0.4966887417218543	0.5051194539249146	0.5186046511627906	0.5095398428731762
1	0.593939393939394	0.5701078582434516	0.5794392523364486	0.5875	0.5913312693498453	0.5975232198142414	0.5212765957446808	0.5447154471544716	0.5310435931307793
2	0.590728476821192	0.5619174434087882	0.5653333333333332	0.5885558583106267	0.5890227576974565	0.5692108667529107	0.5017103762827821	0.5109321058688148	0.5085130533484676
3	0.5511432009626955	0.5369284876905042	0.5548705302096177	0.55470737913486	0.5651612903225807	0.5472887767969734	0.517814726840855	0.5323565323565322	0.5140845070422535
4	0.5581395348837208	0.5548037889039242	0.5598885793871866	0.5451895043731778	0.5538020086083214	0.5350500715307581	0.5101763907734057	0.5325936199722607	0.5180240320427236
