	False_0	False_1	False_2	False_3	False_4	True_0	True_1	True_2	True_3	True_4
0	0.004878048780487805	0.20134228187919465	0.2545454545454545	0.22816399286987524	0.152	0.008830022075055186	0.19558359621451105	0.18945312500000003	0.2456778889899909	0.22841225626740946
1	0	0.08071748878923767	0.19472616632860043	0.22201834862385322	0.238716148445336	0.004618937644341801	0.19114688128772636	0.17013232514177695	0.23760523854069224	0.21791320406278855
2	NA	NA	NA	NA	NA	0.004807692307692308	0.1463917525773196	0.20689655172413793	0.232813932172319	0.20218579234972678
3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
