,False_0,False_1,False_2,False_3,False_4,False_5,False_6,False_7,False_8,True_0,True_1,True_2,True_3,True_4,True_5,True_6,True_7,True_8,prompt
flan-t5-xl,0.5938242280285035,0.5687426556991775,0.5432098765432098,0.5188118811881188,0.524390243902439,0.516260162601626,0.5177372962607861,0.5212981744421906,0.5301455301455301,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
flan-t5-xl,0.6049661399548533,0.5761226725082147,0.5325325325325325,0.5168316831683168,0.5132382892057026,0.5096446700507615,0.5056818181818181,0.5060483870967741,0.5198711063372718,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
flan-t5-xl,0.5298507462686567,0.537712895377129,0.4908503767491927,0.47328244274809167,0.48366013071895425,0.4768211920529801,0.46839378238341967,0.47397563676633436,0.4824462061155153,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
llama-7b-hf,0.2491490810074881,0.24875,0.2367399741267788,0.258349086326402,0.28270874424720577,0.29759584145549056,0.2707581227436823,0.27794561933534745,0.2822665267576076,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
llama-7b-hf,0.2076069730586371,0.2609351432880844,0.20317002881844382,0.2784810126582279,0.28932584269662925,0.29748603351955305,0.2852744997434582,0.29947152084556666,0.2824102251978089,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
llama-7b-hf,0.17265087853323147,0.2140326009922041,0.22566995768688294,0.27034482758620687,0.27202255109231854,0.28709454796411316,0.27021597187343044,0.2876480541455161,0.2805538832028899,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
llama-7b-hf,0.2735781137508999,0.2965470548408937,0.2741390952059419,0.289738430583501,0.29472241261137766,0.3130553656869446,0.2862470862470862,0.3027426160337553,0.29086809470124014,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
llama-7b-hf,0.29010989010989013,0.2932166301969365,0.242296918767507,0.28217481073640743,0.2986111111111111,0.3192227619708536,0.2905982905982906,0.3069873997709049,0.2998790810157195,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
opt-6.7b,0,0.12440191387559808,0.09805447470817122,0.17425227568270482,0.1849112426035503,0.19766081871345026,0.21078431372549017,0.18978689183755526,0.16927083333333331,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
opt-6.7b,0,0.14311926605504585,0.09490940465918896,0.1598173515981735,0.1991769547325103,0.19919678714859437,0.20915032679738566,0.2192866578599736,0.19072164948453607,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
opt-6.7b,0,0.10744580584354384,0.07312925170068026,0.14759036144578314,0.17675941080196403,0.17771084337349397,0.1903520208604954,0.19343283582089552,0.17070217917675545,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
opt-6.7b,0,0.12431444241316271,0.09539473684210527,0.17869415807560135,0.20652999240698555,0.2194668319900806,0.2331691297208539,0.23292836196062,0.21588594704684322,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
opt-6.7b,0,0.13987284287011809,0.11278792692613185,0.1771058315334773,0.21273291925465837,0.22913719943422917,0.20696721311475408,0.22639540949400105,0.19358288770053475,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
flan-t5-xxl,0.41448382126348227,0.31230283911671924,0.44356748224151543,0.48093385214007783,0.49089469517022966,0.4831899921813917,0.3639215686274509,0.4575875486381323,0.48631743549648165,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
flan-t5-xxl,0.5821596244131455,0.580375782881002,0.5243697478991597,0.5216680294358136,0.5223140495867769,0.5228548516439454,0.53537936913896,0.5190476190476191,0.5192307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
flan-t5-xxl,0.5164923572003218,0.5201026518391788,0.5418060200668896,0.5412541254125411,0.542713567839196,0.5563665855636658,0.5329991645781118,0.5400641025641025,0.5445705024311183,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
flan-t5-xxl,0.4949258391881343,0.5243381725021349,0.5378289473684211,0.533112582781457,0.5387823185988323,0.5323505323505324,0.5309882747068676,0.5397867104183757,0.5395273023634882,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
flan-t5-xxl,0.49258649093904444,0.49498327759197336,0.5183973834832379,0.5170731707317073,0.517901748542881,0.51586655817738,0.5239294710327455,0.5180433039294307,0.511779041429732,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-2.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014010507880910683,0.10020449897750512,0.06627218934911243,0.09963547995139732,NA,NA,NA,NA,NA,1
blip2-opt-2.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007050528789659224,0.059293044469783354,0.019975031210986264,0.03905160390516039,NA,NA,NA,NA,NA,2
blip2-opt-2.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025575447570332483,0.0654627539503386,0.019607843137254898,0.0359612724757953,NA,NA,NA,NA,NA,3
blip2-opt-2.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03205128205128205,0.1235356762513312,0.050984936268829655,0.09999999999999999,NA,NA,NA,NA,NA,4
blip2-opt-2.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044182621502209134,0.10383747178329572,0.043814432989690726,0.07901907356948229,NA,NA,NA,NA,NA,5
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
longformer-base-4096-finetuned-squadv2,0.0038387715930902114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
longformer-base-4096-finetuned-squadv2,0.0031104199066874032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
longformer-base-4096-finetuned-squadv2,0.017094017094017092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
longformer-base-4096-finetuned-squadv2,0.0059701492537313425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1594488188976378,0.15139442231075698,0.17418351477449456,0.1786064769381747,0.1444241316270567,0.13272311212814644,NA,NA,1
blip2-opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1582150101419878,0.11584699453551914,0.20057859209257475,0.20043572984749455,0.18959537572254334,0.15141955835962143,NA,NA,2
blip2-opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.14693877551020407,0.12409513960703206,0.19666048237476808,0.1991701244813278,0.18142076502732243,0.14111006585136407,NA,NA,3
blip2-opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015355086372360846,0.19902439024390245,0.18973862536302033,0.2282430213464696,0.23745173745173745,0.21847070506454816,0.19036697247706422,NA,NA,4
blip2-opt-6.7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018281535648994512,0.18813905930470348,0.15400202634245186,0.2105263157894737,0.24342745861733203,0.22772277227722773,0.18596787827557057,NA,NA,5
