	False_0	False_1	False_2	False_3	False_4	True_0	True_1	True_2	True_3	True_4
0	0.03189066059225512	0.026365348399246702	0.07956600361663653	0.3011844331641286	0.08137044967880086	0.00936768149882904	0.019646365422396856	0.09691629955947137	0.029045643153526972	0.09542743538767395
1	0.016736401673640166	0.043478260869565216	0.035634743875278395	0.013186813186813187	0.3089171974522293	0.01312910284463895	0.03597122302158273	0.08208955223880599	0.15057915057915058	0.05052631578947369
2	0.029535864978902954	0.03404255319148936	0.16554054054054054	0.26865671641791045	0.0449438202247191	0.017817371937639194	0.02277904328018223	0.053452115812917596	0.0967741935483871	0.03292181069958847
3	0.017167381974248927	0.013667425968109338	0.015009380863039401	0.012552301255230125	0.4731774415405777	0.0090702947845805	0.02783300198807157	0.1092436974789916	0.0502283105022831	0.09368635437881874
4	0.017130620985010708	0.034261241970021415	0.04149377593360996	0.004608294930875576	0.013015184381778741	0.008733624454148471	0.008714596949891068	0.049661399548532735	0.06185567010309279	0.013636363636363634
