	False_0	False_1	False_2	False_3	False_4
0	0.33254901960784317	0.41758241758241754	0.31884057971014496	0.31462450592885377	0.37581937363437723
1	0.22199170124481327	0.46341463414634143	0.25785656728444806	0.38173652694610777	0.30381679389312977
2	0.21030927835051544	0.3244147157190635	0.4185703758290346	0.26889419252187746	0.43723554301833567
3	0.34658187599364065	0.3467933491686461	0.4643356643356644	0.4267053701015965	0.3681073025335321
4	0.36171938361719386	0.4988797610156834	0.40179238237490666	0.4431818181818182	0.3885630498533725
