	False_0	False_1	False_2	False_3	False_4	False_5	False_6	False_7	False_8
0	0.4131147540983606	0.3946188340807175	0.42324561403508776	0.42185792349726775	0.4307692307692308	0.41810344827586204	0.42529989094874593	0.41784548422198037	0.4279475982532751
1	0.5250338294993234	0.5449358059914408	0.5335157318741449	0.5229960578186598	0.5333333333333332	0.518041237113402	0.5449664429530201	0.5338645418326693	0.5382585751978892
2	0.46844660194174764	0.5378378378378379	0.5277777777777778	0.49939686369119424	0.5174129353233832	0.49516908212560384	0.5042630937880633	0.5067319461444308	0.5102286401925391
3	0.49809402795425667	0.5466847090663058	0.5362694300518134	0.5277777777777778	0.5348837209302325	0.5163727959697733	0.5175879396984924	0.5207547169811321	0.5303593556381659
4	0.5195154777927321	0.5416666666666666	0.5456953642384106	0.5367741935483871	0.5373525557011795	0.5248407643312102	0.5294117647058824	0.5289672544080605	0.5426751592356689
