	False_0	False_1	False_2	False_3	False_4	True_0	True_1	True_2	True_3	True_4
0	0.4603174603174603	0.3872216844143272	0.47438330170777976	0.46915887850467297	0.4839319470699432	0.4700665188470066	0.43945312500000006	0.48269410664172124	0.43429636533084803	0.421455938697318
1	0.6736842105263158	0.6165228113440198	0.5850945494994438	0.6101295641931684	0.5983701979045402	0.6612685560053981	0.5551912568306011	0.5871766029246344	0.5774804905239689	0.6049237983587339
2	0.6385542168674699	0.582089552238806	0.5338567222767419	0.54989816700611	0.5807770961145194	0.6573604060913706	0.5238095238095238	0.533197139938713	0.5698924731182796	0.5449101796407185
3	0.6285046728971962	0.5478887744593203	0.538160469667319	0.5655737704918031	0.5810526315789473	0.6485148514851485	0.5717439293598234	0.5664864864864865	0.5426515930113052	0.5809935205183585
4	0.6446700507614213	0.5985748218527316	0.5730337078651685	0.5695792880258899	0.5997666277712952	0.6222826086956522	0.5610561056105611	0.5767955801104971	0.5887640449438203	0.607565011820331
