	False_0	False_1	False_2	False_3	False_4	False_5	False_6	False_7	False_8
0	0.15935334872979215	0.1432896064581231	0.13886384129846707	0.14298323036187113	0.14412811387900357	0.158123370981755	0.15201900237529695	0.14662273476112028	0.16261525565800503
1	0.15608465608465608	0.1540084388185654	0.14967462039045554	0.16595744680851066	0.17965367965367968	0.1639676113360324	0.15849056603773584	0.1644100580270793	0.15547024952015356
2	0.15039577836411608	0.15010570824524314	0.12314225053078555	0.128060263653484	0.1469712015888779	0.1410018552875696	0.1388888888888889	0.13368513632365875	0.1347517730496454
3	0.15625000000000003	0.16684266103484688	0.16008316008316006	0.19457436856875585	0.20348837209302328	0.18276762402088773	0.1822742474916388	0.1830863121185702	0.18451400329489293
4	0.18384401114206128	0.22274325908558032	0.20160366552119127	0.2398190045248869	0.26157407407407407	0.24183006535947713	0.22941176470588234	0.23084780388151172	0.23517587939698492
